"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
577405,271335,132,254326,125290,123,189,65,0,1976,824,0,1462,565,0,192,97,0,25798,17832,95,1.87183
450451,276927,121,147676,100311,107,101,69,0,323,180,0,282,136,0,72,49,0,4646,3685,40,1.87283
691158,303771,151,212454,109387,138,97,57,0,885,323,0,810,275,0,197,111,0,33659,21189,117,1.9951
466414,271219,121,202734,127345,112,143,79,0,816,474,0,566,288,0,185,83,0,15888,11636,60,2.02492
625441,306412,134,212617,122009,123,101,107,0,507,239,0,358,198,0,130,80,0,2579,2078,28,2.02889
688347,304329,143,364758,190127,131,129,152,0,866,282,0,641,221,0,95,99,0,7005,4479,53,2.04381
322391,217792,113,230590,160502,113,-27,45,0,736,568,0,656,392,0,10,42,0,13177,10436,56,2.05474
545617,278897,133,441809,214691,129,1694,850,0,2736,1419,32,2739,1507,32,636,360,0,2638,1419,32,2.09252
306100,204811,113,121048,86051,104,66,61,0,622,239,0,342,212,0,37,75,0,12727,10601,54,2.12532
530470,267758,128,284697,167605,119,68,93,0,4555,2443,47,4092,2240,42,133,96,0,77267,55258,101,2.15614
500273,280962,125,224891,146459,114,75,71,0,348,174,0,183,219,0,68,67,0,4667,3198,41,2.17303
458589,232825,129,281276,167332,126,3,54,0,917,397,0,849,353,0,145,97,0,10241,7476,56,2.18496
542508,278287,129,211917,125165,119,149,69,0,274,166,0,7,109,0,84,84,0,1315,935,0,2.20783
393069,227273,120,244028,155401,114,-60,35,0,1065,428,0,730,410,0,140,75,0,21877,17610,66,2.22771
468551,218907,134,318989,163927,132,78,56,0,1152,491,0,797,516,0,64,82,0,3586,1972,42,2.24361
868842,369949,150,304590,166838,138,114,95,0,2458,1157,21,1959,977,0,255,107,0,23807,15616,79,2.24361
406255,261679,110,131247,88971,106,-36,42,0,435,178,0,161,127,0,71,64,0,1939,1617,23,2.24958
519292,272554,128,213864,125646,118,45,62,0,756,267,0,476,237,0,145,107,0,5270,3805,44,2.26847
611320,332513,127,243402,150290,116,22,55,0,966,472,0,822,461,0,757,365,0,18169,11462,72,2.34899
427966,270619,118,142681,99845,105,6,43,0,584,370,0,479,246,0,110,90,0,9267,7172,50,2.37483
544119,285820,128,206570,121735,116,219,93,0,354,183,0,424,216,0,124,91,0,3679,2592,35,2.4305
244402,155360,103,146096,98707,103,-64,19,0,556,357,0,548,365,0,131,62,0,17883,12851,65,2.43646
453096,268359,120,169128,110574,111,89,109,0,435,222,0,388,200,0,92,131,0,3886,2926,37,2.44243
391053,231617,119,109648,76752,103,70,85,0,590,343,0,465,309,0,52,48,0,11294,8993,55,2.47026
364005,266743,111,99536,77087,100,45,46,0,160,127,0,241,112,0,90,61,0,828,681,0,2.4812
579831,329252,137,345614,208600,137,81,79,0,704,226,0,506,160,0,130,74,0,2304,1493,29,2.48418
484368,276520,120,191553,118089,118,146,74,0,612,340,0,880,394,0,74,60,0,13145,9931,59,2.50207
731807,324930,146,263824,133474,147,130,59,0,697,274,0,473,190,0,75,59,0,9181,6511,52,2.50903
576742,301603,131,255281,145626,120,41,72,0,892,538,0,761,377,0,176,107,0,44907,30119,104,2.51102
439674,279798,118,93194,62582,103,14,93,0,475,316,0,508,239,0,9,56,0,13993,11258,57,2.5309
529946,267817,116,213792,118434,112,68,71,0,856,345,0,687,321,0,192,105,0,11705,8808,55,2.57563
318588,174814,130,219381,109318,133,9,72,0,720,323,0,793,322,0,47,48,0,2995,2043,29,2.57961
567730,268820,129,341911,185817,128,13,84,0,451,237,0,453,227,0,130,81,0,7336,4643,49,2.58458
712117,296167,147,492028,243833,149,148,94,0,1521,508,0,1161,405,0,178,87,0,14515,9371,65,2.64323
631964,294257,124,441899,223136,128,93,91,0,1408,507,0,1112,394,0,128,113,0,20523,12593,75,2.68399
467939,246128,121,269851,162224,115,129,75,0,1401,796,0,883,431,0,165,99,0,31596,22308,88,2.68399
473049,291132,113,204643,134294,113,52,51,0,323,164,0,258,148,0,50,54,0,4245,3211,39,2.71679
550432,278218,133,313706,179593,131,111,76,0,945,460,0,824,338,0,157,85,0,10212,7546,57,2.71778
718396,342536,142,430609,230545,134,127,104,0,1152,457,0,900,336,0,122,109,0,12093,8446,60,2.71778
467120,276276,123,161871,103460,115,-59,44,0,275,171,0,416,216,0,85,60,0,3926,2929,38,2.71977
487994,247290,131,369883,218866,131,187,157,0,665,291,0,514,262,0,156,107,0,10654,6726,60,2.73071
558167,313527,126,177416,103685,121,29,56,0,295,138,0,294,187,0,46,60,0,4892,3704,40,2.74661
623625,284605,136,283168,144380,128,152,67,0,1298,538,0,1081,437,0,82,93,0,10605,7775,56,2.75258
370303,248497,105,102222,74925,98,59,71,0,401,186,0,165,143,0,23,55,0,4927,3893,38,2.82316
546969,305835,128,213857,129716,121,853,722,0,583,343,0,567,329,0,480,333,0,13811,10298,59,2.83608
522118,319518,123,255645,165066,114,-28,53,0,584,261,0,487,261,0,150,91,0,8275,6727,48,2.84801
469141,242038,118,291364,168387,111,137,72,0,1053,485,0,700,390,0,108,102,0,13242,9089,59,2.87087
634209,306403,137,279775,157269,127,9,49,0,1279,408,0,1084,473,0,82,60,0,13737,9429,63,2.90467
520188,281978,128,179047,106861,117,-82,20,0,371,164,0,471,267,0,110,110,0,4842,3608,43,2.90865
579973,302714,132,181393,98619,119,125,97,0,915,423,0,905,382,0,15,46,0,14388,10967,61,2.91759
463650,259897,112,221951,145258,103,-39,58,0,234,201,0,5,65,0,91,85,0,6337,4509,49,2.97127
497368,256373,145,226691,126118,143,-14,39,0,466,202,0,361,198,0,11,54,0,13666,10911,57,2.97227
750932,350511,142,431668,203397,137,155,137,0,1148,424,0,1121,414,0,247,120,0,8100,4831,57,2.99215
488916,248533,128,307044,198394,119,-58,59,0,852,544,0,798,422,0,133,72,0,26987,20137,79,2.99414
483450,264016,113,230698,143678,107,55,74,0,310,144,0,207,169,0,43,71,0,5462,4370,41,3.04682
526797,279477,127,158725,98685,114,50,74,0,290,180,0,384,178,0,16,57,0,5540,4255,42,3.05378
567637,325636,128,165756,105977,120,-45,52,0,634,326,0,525,276,0,39,70,0,7531,5335,51,3.06372
551782,282551,131,216142,128490,119,110,95,0,1553,812,0,1254,669,0,135,85,0,12519,9205,57,3.07863
613427,337316,126,353372,230086,122,24,79,0,636,244,0,608,289,0,13,75,0,7004,4988,49,3.08161
317479,199720,116,224044,149373,110,-19,41,0,317,151,0,253,148,0,9,58,0,1296,742,0,3.1174
456813,289592,122,248524,165183,118,126,100,0,851,414,0,516,310,0,75,76,0,18691,14937,64,3.14523
386853,263335,119,146677,110787,119,-51,34,0,436,382,0,211,165,0,115,87,0,4970,4690,36,3.16512
590883,300592,132,250386,138519,129,95,98,0,654,292,0,429,232,0,92,89,0,8704,6271,51,3.19693
507669,292076,125,184752,111955,114,-35,66,0,574,258,0,469,176,0,63,64,0,4556,3368,42,3.2009
417042,245849,115,149975,93149,109,-61,49,0,715,277,0,625,340,0,79,86,0,10633,8459,54,3.2009
709491,352916,139,282017,164627,139,149,80,0,1001,357,0,840,277,0,141,84,0,10557,7710,55,3.21979
477101,253868,136,346006,218981,130,116,113,0,489,221,0,530,257,0,117,83,0,5898,4194,43,3.24365
408571,247201,118,172233,122164,107,0,80,0,5,135,0,272,184,0,56,55,0,1015,732,0,3.26949
553568,300673,129,160548,99475,117,31,42,0,251,106,0,414,223,0,79,99,0,4363,3340,39,3.29236
419506,249120,109,236780,145063,106,82,69,0,1561,708,0,1164,629,0,147,125,0,23568,17900,79,3.30727
412736,258149,104,136899,90210,98,-34,68,0,583,239,0,451,195,0,118,63,0,3843,3610,33,3.30727
518244,288238,127,135013,88057,115,-21,78,0,2693,1727,30,2092,1253,21,101,59,0,15770,11963,59,3.3192
511022,270682,126,218289,130325,119,40,95,0,311,174,0,215,205,0,64,90,0,2465,1685,26,3.32218
578694,296828,133,209002,118769,123,60,103,0,1287,688,0,1138,577,0,94,60,0,16144,13158,58,3.37983
262050,179568,104,120092,84150,103,27,43,0,114,158,0,179,122,0,49,64,0,10770,7666,57,3.40866
533928,282120,130,242951,136246,130,-1,63,0,1018,344,0,584,236,0,190,82,0,9383,6127,52,3.41264
489500,300401,122,120735,80903,107,43,56,0,165,98,0,177,109,0,44,86,0,1396,1081,9,3.41363
474721,268166,123,202208,124925,113,10,44,0,481,193,0,435,202,0,165,115,0,3268,2545,35,3.41761
495117,241829,116,213093,126753,109,-28,86,0,558,329,0,461,217,0,82,81,0,9766,7025,55,3.44147
539232,264110,132,193112,106852,122,6,77,0,513,243,0,409,191,0,94,87,0,9660,6865,54,3.46632
340245,250240,109,105388,77302,97,4,62,0,436,324,0,340,247,0,104,84,0,8860,7072,48,3.48918
590815,269600,128,309928,175504,125,102,82,0,1231,528,0,1174,536,0,201,122,0,20840,14390,71,3.53093
544143,233450,139,402322,199967,138,224,105,0,657,310,0,681,269,0,137,67,0,3338,1855,37,3.54684
472349,260106,93,345689,203447,117,110,84,0,818,324,0,547,276,0,180,88,0,11287,7550,58,3.55479
702919,332845,142,338428,171015,134,-40,85,0,647,341,0,756,278,0,45,47,0,7794,3933,61,3.56771
427401,274215,119,144184,89673,113,116,95,0,1021,608,0,1010,421,0,107,71,0,16660,13454,62,3.62239
597380,281459,130,300250,157785,127,20,38,0,668,394,0,553,238,0,53,82,0,5601,3799,45,3.68203
531669,294866,121,212580,125554,113,-64,55,0,230,157,0,159,130,0,79,72,0,1923,1611,21,3.69893
532208,265532,130,204496,109850,119,110,65,0,616,289,0,472,316,0,102,77,0,11386,8345,52,3.69992
505139,286239,124,211256,127940,108,77,65,0,204,156,0,170,106,0,68,84,0,1200,947,0,3.70887
387090,223996,117,264248,166002,112,37,106,0,383,197,0,133,119,0,133,95,0,6992,4986,48,3.70887
378404,248261,116,123295,92587,101,-23,47,0,274,188,0,121,148,0,122,80,0,7469,6025,46,3.70987
568987,293642,131,202877,117292,123,2,40,0,154,146,0,403,170,0,77,54,0,1975,1468,21,3.71484
461542,280834,116,146384,97866,109,174,107,0,948,522,0,906,395,0,53,109,0,9803,7163,54,3.72776
390987,156529,138,267373,107721,133,-46,59,0,2009,926,0,1990,905,0,161,95,0,26339,20878,81,3.74565
563442,280975,129,268356,145360,126,18,74,0,955,380,0,732,297,0,132,93,0,17299,11240,67,3.74963
413198,240243,115,334594,228198,113,1,47,0,6542,4121,50,5707,3631,50,102,89,0,16273,11102,65,3.74963
512789,294998,123,189558,111343,117,128,66,0,1160,578,0,902,371,0,75,88,0,16149,12905,62,3.75261
691971,297927,137,249707,119237,135,199,91,0,1930,796,0,1696,650,0,264,140,0,28672,20332,96,3.7705
422415,285561,113,104273,77171,98,18,95,0,132,79,0,101,179,0,108,78,0,7392,5794,46,3.82717
370785,252660,113,163469,113760,104,36,63,0,331,217,0,321,180,0,65,74,0,8622,6855,48,3.83015
708012,296853,143,471453,224846,139,96,76,0,2862,1188,32,2554,1046,12,501,215,0,27405,18378,89,3.85202
522083,264873,131,224337,121621,122,226,82,0,384,174,0,343,201,0,175,98,0,4067,3056,38,3.85202
578297,267848,134,413627,237297,127,55,82,0,2888,1400,26,2548,1244,21,152,136,0,35732,25804,78,3.8709
730500,328431,143,348159,157604,134,191,110,0,631,234,0,673,242,0,179,118,0,12191,7616,62,3.87786
710456,313311,141,290401,139856,139,71,110,0,974,398,0,905,385,0,111,95,0,22732,17126,76,3.90371
565572,292608,131,216401,122976,121,99,97,0,575,250,0,603,279,0,103,80,0,5011,3168,45,3.92757
312228,214406,112,122415,86446,112,67,84,0,134,138,0,338,195,0,37,72,0,9683,7906,51,3.94844
493045,272633,123,179598,113736,114,21,57,0,422,228,0,264,218,0,76,57,0,5008,3925,39,3.96037
509197,299029,116,252938,150689,117,171,108,0,725,321,0,566,260,0,100,106,0,14375,10722,58,3.96137
482812,270928,119,184203,117561,112,89,113,0,537,250,0,515,271,0,40,58,0,7310,5033,50,3.96236
429399,227526,125,208010,129401,117,95,81,0,226,194,0,351,243,0,52,76,0,1815,1432,20,4.0061
607688,342481,130,196596,110987,122,-50,53,0,1304,670,0,974,492,0,33,79,0,21257,16371,68,4.04487
565614,298584,128,231600,134378,124,-37,60,0,920,459,0,644,312,0,45,72,0,21156,15433,70,4.07469
281607,177972,116,105075,49669,115,-51,30,0,706,334,0,805,326,0,29,76,0,6646,5813,43,4.08761
692688,286173,143,410356,204181,136,150,84,0,2591,1092,14,2404,1115,17,199,117,0,42422,27687,96,4.09656
457812,294991,118,139774,98740,104,-1,41,0,335,134,0,-13,112,0,105,61,0,1380,988,0,4.11048
501334,251659,128,230422,128928,123,83,63,0,658,337,0,468,228,0,76,61,0,8570,6678,51,4.1572
295474,198438,112,153457,115394,105,24,66,0,245,223,0,334,226,0,31,51,0,12488,10140,56,4.16913
484864,258698,127,216382,128182,124,23,73,0,474,235,0,383,173,0,45,82,0,3929,2705,39,4.16913
590739,279124,133,231973,120078,126,207,126,0,1297,526,0,1125,456,0,39,63,0,27037,19687,68,4.22778
580205,288601,134,190680,107392,134,10,68,0,691,296,0,682,219,0,262,105,0,7988,5135,51,4.24666
490194,268592,124,160450,98279,112,76,85,0,295,155,0,450,210,0,248,171,0,7908,6468,46,4.25263
603084,280633,135,262484,155556,127,9,81,0,558,222,0,525,196,0,61,60,0,5172,3700,42,4.25561
546918,276579,129,219030,124270,118,76,80,0,678,248,0,391,228,0,90,73,0,8067,5571,50,4.26157
302281,188155,109,213371,152234,102,66,119,0,360,229,0,308,152,0,133,107,0,3438,2359,37,4.29935
491150,247298,126,407036,231983,126,53,50,0,770,259,0,695,307,0,56,92,0,11227,7904,56,4.31426
402714,267683,104,127042,90359,98,22,58,0,242,118,0,132,151,0,81,74,0,2523,2018,28,4.31426
404291,230000,122,233554,140703,117,102,75,0,576,247,0,496,228,0,51,58,0,12963,9952,58,4.31625
571084,325682,128,170842,111260,116,-103,36,0,950,551,0,770,386,0,112,120,0,7041,5120,47,4.33513
390616,227634,118,148927,97770,104,18,69,0,517,249,0,374,298,0,54,51,0,7938,5987,49,4.34309
512170,270253,124,249687,152311,117,27,59,0,548,267,0,581,195,0,132,87,0,6346,4585,44,4.35303
377247,262885,112,207886,158657,104,-7,41,0,244,148,0,248,149,0,42,54,0,1693,1360,17,4.36098
384921,238608,111,279073,210188,114,20,42,0,698,392,0,437,261,0,38,48,0,5302,3620,45,4.38782
439836,248580,123,145318,92613,113,-30,37,0,656,346,0,484,348,0,96,77,0,15817,11018,62,4.39975
330613,231869,111,145623,112606,101,-20,66,0,1431,1030,5,1071,705,0,107,68,0,37112,30098,87,4.40273
346773,247245,110,123112,95933,101,13,63,0,47,64,0,1,60,0,101,76,0,915,684,0,4.41267
266368,183349,109,173980,117633,107,-11,58,0,373,272,0,359,248,0,145,104,0,5543,4242,42,4.41665
612887,333817,130,268592,154877,125,143,92,0,609,279,0,538,232,0,72,106,0,6299,4280,47,4.42858
486475,247378,135,266389,131517,131,114,68,0,575,254,0,643,239,0,91,62,0,15620,12048,63,4.43355
412112,264751,112,129290,86560,106,-24,35,0,217,191,0,159,93,0,51,99,0,4071,3342,38,4.43454
398372,260455,107,138694,90611,101,-9,47,0,990,509,0,881,466,0,30,70,0,11411,9483,52,4.47729
286440,186908,111,190848,129857,104,-59,45,0,752,403,0,646,280,0,60,67,0,22584,16765,80,4.47828
381973,248644,113,127564,87210,103,33,62,0,156,235,0,44,93,0,3,81,0,767,570,0,4.4922
404030,257300,119,226942,154460,112,104,88,0,583,281,0,385,238,0,107,78,0,15041,11453,59,4.49319
491070,291730,124,165121,103912,115,128,79,0,746,338,0,526,243,0,51,57,0,7565,5766,48,4.50413
716389,296040,179,286602,117443,179,119,55,0,1373,476,0,873,373,0,79,71,0,25233,14103,119,4.50413
641904,306000,141,240687,133949,127,805,447,0,774,370,0,277,150,0,226,134,0,60121,33522,105,4.51307
551081,325112,122,200030,126708,108,-37,50,0,646,262,0,360,288,0,18,66,0,9635,7555,51,4.53295
547776,269910,125,213474,111033,118,134,101,0,747,297,0,459,231,0,26,64,0,8237,6435,51,4.53395
482796,255313,125,194236,120851,114,43,75,0,381,196,0,327,199,0,91,74,0,13023,10695,59,4.60652
438131,249322,116,238971,148822,115,106,72,0,274,191,0,364,191,0,71,89,0,6110,4426,44,4.61049
628665,302949,129,360189,201373,127,139,99,0,596,264,0,366,195,0,40,60,0,7366,4728,51,4.62143
455608,273503,118,194819,125536,110,189,85,0,745,359,0,728,313,0,63,59,0,12158,9105,55,4.62242
562782,286597,128,230875,135016,118,160,88,0,1168,534,0,916,360,0,64,97,0,21969,16177,71,4.62242
577638,263018,126,358949,192108,124,49,77,0,3432,1613,32,2812,1208,31,241,135,0,45541,32924,98,4.62242
505904,289906,124,152452,95805,110,43,70,0,274,182,0,172,183,0,127,119,0,1455,1073,8,4.62739
624444,267112,123,202755,98499,116,-10,63,0,992,433,0,726,380,0,110,89,0,30273,13143,108,4.69499
384458,204930,121,179761,102596,113,138,106,0,277,157,0,167,155,0,102,83,0,1214,1012,4,4.69598
458996,258177,121,199502,116850,114,26,101,0,246,190,0,215,195,0,66,70,0,6068,4587,42,4.69896
391631,221502,124,216930,128875,117,46,68,0,250,205,0,559,359,0,113,81,0,14462,12829,62,4.7268
525896,272705,129,313569,193039,121,91,54,0,2083,940,0,1544,657,0,36,57,0,13803,9367,61,4.75861
458912,278749,121,122004,80220,108,55,70,0,169,129,0,60,155,0,56,49,0,2396,1757,26,4.76855
361593,249710,108,112643,81989,100,6,69,0,296,195,0,166,133,0,19,59,0,3947,3273,35,4.82422
382402,164912,136,266906,123852,127,171,145,0,1315,559,0,1210,589,0,90,109,0,24926,14944,89,4.83316
479978,280217,123,209644,136745,110,74,53,0,178,140,0,276,175,0,81,71,0,827,714,0,4.83813
494321,274451,126,224413,134869,116,80,66,0,893,386,0,732,273,0,8,70,0,10140,7396,53,4.83813
435227,280156,116,180525,118954,109,-53,75,0,364,177,0,312,208,0,68,83,0,9183,6845,49,4.861
507412,285296,125,182291,107857,116,39,84,0,886,438,0,726,405,0,69,57,0,19314,15213,66,4.86696
475282,251663,125,367312,215846,123,216,150,0,1132,491,0,814,337,0,78,68,0,11418,7971,55,4.89181
456514,282171,120,140493,91928,110,-53,42,0,97,93,0,37,97,0,6,75,0,1908,1394,19,4.8938
384429,259870,114,146320,110938,103,48,46,0,240,117,0,175,141,0,61,114,0,5883,4690,44,4.90275
564792,285297,124,309314,176867,120,233,98,0,557,257,0,448,241,0,52,92,0,5904,4044,46,4.90275
446715,270089,132,133302,87341,122,-48,25,0,758,431,0,621,454,0,59,89,0,13404,10868,57,4.90474
