"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
358197,190966,117,276479,156238,116,148,88,0,8974,6078,43,7830,5605,41,-74,54,0,-556,1512,2,1.07967
505266,281524,114,256020,154869,107,276,192,0,5592,4622,38,4602,4003,36,175,121,0,-2875,0,0,1.07967
259149,168685,103,238512,161970,100,94,100,0,15090,11449,47,13481,10245,45,119,80,0,-1936,241,0,1.07967
165475,126709,96,87956,66475,93,-7,41,0,845,2466,9,635,2087,8,11,46,0,-100,25,0,1.08189
156111,98564,100,176617,115251,100,-122,36,0,3008,2454,26,2481,2084,25,63,84,0,-12,65,0,1.08412
436368,250142,116,208194,128580,114,136,81,0,28692,20798,83,26289,18820,76,68,127,0,-36,355,0,1.08524
141077,80372,96,156565,94721,100,12,51,0,4864,4565,29,4358,4234,27,43,97,0,-100,62,0,1.08635
430552,250128,119,212103,122857,111,153,91,0,16527,10860,52,14929,10067,51,161,103,0,-32,206,0,1.08747
382765,238124,114,150055,95970,104,44,76,0,18807,16388,56,16015,14864,49,95,119,0,-488,1,0,1.08858
176564,143759,94,100897,82625,90,-11,57,0,1350,2544,11,1269,2052,10,-16,64,0,-410,0,0,1.09081
384294,221771,117,174463,99538,111,-38,60,0,13385,10216,45,12240,9397,46,181,128,0,-447,0,0,1.09081
194164,126426,102,89020,56749,94,-38,48,0,17185,15924,58,16534,15622,51,-26,49,0,-180,125,0,1.09081
483471,266873,122,208827,120783,122,139,94,0,23155,18572,85,20686,16167,62,-67,95,0,-30,392,0,1.09304
193861,163588,95,95121,75688,95,-39,39,0,6691,12278,29,5642,10531,24,79,103,0,-667,0,0,1.09415
430734,249805,117,191870,116607,113,-16,62,0,33464,24162,108,31287,22609,102,131,120,0,347,1288,2,1.09638
322973,163412,118,255775,137585,112,157,104,0,95619,76048,118,90660,72630,118,114,110,0,3015,12189,16,1.09861
191555,152256,97,63135,48535,89,-9,23,0,3922,3981,23,3861,3985,23,9,67,0,-280,0,0,1.09972
445139,276464,103,169124,107481,100,157,90,0,31275,20193,95,28185,18660,79,191,92,0,2327,11105,15,1.10306
379900,242912,106,151961,99489,97,154,78,0,8765,5977,44,8533,5724,45,127,85,0,-703,1634,3,1.10306
423459,265339,115,184797,116411,115,28,50,0,27712,17303,110,24184,15339,72,-38,81,0,2417,10100,15,1.10418
460224,257352,121,208110,128614,114,92,100,0,39147,22008,119,34549,19297,107,218,207,0,9192,18788,26,1.10529
436857,261707,118,203352,124888,114,172,80,0,47491,27710,118,41577,24365,115,56,91,0,7754,20722,22,1.10641
406944,257381,104,149826,94093,101,27,74,0,24629,14986,82,21974,13190,76,282,215,0,224,7749,13,1.10641
251630,181560,94,240549,173426,99,62,78,0,3514,2955,31,3486,2811,31,51,82,0,-1385,0,0,1.10641
423084,249489,117,225597,143770,111,20,71,0,55084,32968,117,49883,29935,117,50,110,0,9856,24011,25,1.10864
431098,227363,129,232165,132163,124,175,139,0,44044,23689,129,37536,20445,104,266,188,0,7815,11143,28,1.10975
441391,249125,120,217045,124189,114,58,103,0,28912,16658,91,25985,15438,75,174,133,0,3852,9287,20,1.10975
215773,140951,104,133221,81970,99,-32,40,0,8136,5619,44,7790,5569,43,-60,53,0,1952,6171,15,1.11086
354098,160655,126,314175,144483,126,-1,56,0,18156,10536,67,16671,10088,65,129,122,0,4500,9409,25,1.11198
379325,240562,113,258083,176622,104,131,74,0,11001,6643,67,9454,5758,57,193,174,0,4604,13039,19,1.11309
191603,133852,101,87884,64037,92,-40,70,0,81,132,0,114,168,0,-86,40,0,245,864,0,1.11755
424650,254437,110,228457,136221,112,83,52,0,44239,28154,115,39103,24763,115,236,150,0,4212,14461,19,1.12312
346196,224374,101,172574,119656,96,146,82,0,5137,3288,45,4546,2974,43,173,143,0,449,2386,11,1.12535
427920,266846,104,172691,116696,100,-68,54,0,1275,1169,12,1287,1056,7,51,67,0,-247,1029,4,1.12535
403700,268135,107,122954,83011,101,37,60,0,7434,4596,47,6624,3989,46,23,147,0,377,1892,11,1.12535
500869,249930,125,242033,129926,125,94,71,0,33316,17431,98,29020,15229,88,103,113,0,18448,21284,37,1.12535
357927,228706,111,135368,97607,100,10,43,0,7657,5019,45,7405,4628,46,147,127,0,1266,3651,14,1.12646
351612,138072,134,236392,95986,127,121,79,0,9673,6534,55,9281,6069,61,27,73,0,43452,31952,58,1.12758
285567,229906,101,97187,74810,90,24,76,0,3715,3323,32,3665,3151,32,128,108,0,-541,0,0,1.12758
172972,143980,94,71685,58874,86,-83,19,0,10356,9071,40,9114,8096,38,42,101,0,-363,0,0,1.12758
394017,217878,119,230981,143751,109,170,132,0,33203,18150,101,29335,16266,83,118,117,0,13951,19382,32,1.12758
379511,235607,110,220004,127249,109,74,102,0,28158,16187,78,25205,14809,69,274,157,0,9498,18488,26,1.12758
377219,233129,112,175597,111664,105,-4,31,0,25392,15230,79,22435,13943,66,-39,91,0,5389,11011,22,1.12869
314748,182483,122,102354,58356,119,117,95,0,14558,8994,70,12612,7835,67,151,120,0,-247,6,0,1.12981
182522,120092,102,107779,61712,102,51,57,0,250,228,0,214,213,0,-58,45,0,167,407,0,1.13092
143232,134953,76,131140,115738,81,-21,16,0,17599,16595,48,17524,17127,46,82,76,0,-437,0,0,1.13538
369332,252628,101,144511,100743,97,59,85,0,16316,11848,57,15193,11038,55,191,170,0,4818,6723,26,1.13649
207870,177807,96,49139,40469,83,-14,37,0,15675,12435,53,14442,11654,50,26,61,0,29,76,0,1.13983
402935,253404,115,153338,93408,103,-10,39,0,28330,15354,88,24739,13384,81,73,103,0,25162,22521,45,1.13983
211444,175522,97,55760,42443,84,88,64,0,12342,10365,47,11232,9403,44,55,50,0,-86,22,0,1.14206
199471,156320,97,71654,54762,88,80,70,0,4271,3292,32,3789,3079,31,99,99,0,-36,33,0,1.14429
190845,159788,95,77824,58801,89,-11,58,0,9341,9406,34,8467,8494,35,127,102,0,-64,41,0,1.14763
386912,217739,118,164101,97318,112,213,89,0,5787,3099,53,5181,2766,53,162,131,0,-265,127,0,1.14875
205980,168857,95,86487,73806,85,-26,41,0,141,876,0,-140,667,0,-16,57,0,-1004,0,0,1.14986
248739,196758,100,80894,57503,88,-7,35,0,12808,12977,52,11646,12192,50,92,166,0,-666,0,0,1.14986
233306,156981,106,146972,90196,106,34,79,0,4414,5721,25,4084,5368,24,34,69,0,-79,39,0,1.15209
476389,246350,122,304979,165186,119,27,45,0,7244,4858,39,6007,4171,39,194,277,0,-646,7,0,1.1532
407124,232914,119,195184,119518,119,69,62,0,35133,27960,119,30967,25574,99,202,200,0,-16,334,0,1.1532
389342,225194,107,271253,160645,105,87,91,0,29612,23187,72,26530,20388,68,163,151,0,-4290,0,0,1.15432
115195,108181,64,199536,176569,81,74,103,0,1901,5629,14,1614,4998,13,-8,30,0,-2916,0,0,1.15432
302900,204545,99,173926,124776,98,26,83,0,8976,11186,32,7963,10143,30,-25,59,0,-1315,0,0,1.15655
265210,158807,101,166441,110626,101,17,51,0,-80,311,0,-102,193,0,28,41,0,-909,0,0,1.15655
458668,254130,120,193562,112864,112,-94,42,0,28282,21091,92,25710,19537,82,222,217,0,-264,31,0,1.15989
383938,212238,113,289039,161547,112,-26,27,0,48524,37914,118,44407,35107,118,196,130,0,-1218,0,0,1.161
240077,158979,105,144477,105036,101,39,41,0,-65,99,0,-7,65,0,67,45,0,-18,42,0,1.16212
216912,136597,106,116878,70691,103,-20,62,0,7198,9112,30,6552,8263,30,85,83,0,-69,65,0,1.16212
223680,177976,99,74196,57035,90,-44,38,0,7879,13526,32,6817,11893,28,40,75,0,-82,22,0,1.16323
442125,237261,123,283290,170232,109,262,141,0,20614,16431,60,18879,15087,53,98,139,0,-809,501,0,1.16657
244090,175138,103,149750,107022,100,51,57,0,2108,3018,19,1777,2676,17,4,67,0,-1089,0,0,1.16657
292670,173762,112,95516,64822,102,-5,81,0,13363,13625,42,11804,12549,39,-13,71,0,-601,0,0,1.16769
255323,175316,105,53015,35101,96,71,52,0,2128,2941,17,1967,2673,15,147,84,0,29,64,0,1.1688
145919,106398,94,103640,84284,90,18,34,0,4338,7018,23,3911,6288,21,126,422,0,50,57,0,1.16992
425688,258972,117,160116,103828,107,180,100,0,9164,7177,40,7977,6782,38,-68,88,0,35,239,0,1.17214
292964,198868,103,122306,75139,103,-29,39,0,20444,17805,58,19023,17225,53,190,114,0,-212,2,0,1.17326
167975,94443,96,111738,60593,99,-27,37,0,3868,3289,32,3696,3130,32,135,84,0,-202,366,0,1.17326
331386,190608,110,191641,108881,107,85,82,0,32784,25688,102,29351,22908,97,161,157,0,-311,163,0,1.17326
329465,232549,105,101093,76328,98,69,58,0,13937,12470,45,12743,11806,41,147,94,0,-415,0,0,1.17326
169716,120158,90,96191,63872,89,49,69,0,2652,2405,26,2288,2285,24,58,66,0,-928,0,0,1.17437
216980,134084,107,139216,83752,107,17,75,0,2858,1497,26,2487,1187,23,116,79,0,3255,1613,23,1.17437
466025,269926,119,218033,127394,119,82,95,0,15284,9633,52,13296,8535,47,203,181,0,583,2158,4,1.17549
398523,252706,110,126344,81459,107,-21,74,0,35791,27157,113,31757,25009,99,168,167,0,-188,991,0,1.17883
415616,248578,116,198256,130059,110,75,91,0,8488,6755,40,7692,6184,39,193,143,0,-942,99,0,1.17883
169752,130483,95,73517,52479,95,25,53,0,11195,12819,36,10034,11731,33,51,72,0,-53,16,0,1.17994
366690,247296,111,99151,72276,99,-47,40,0,8675,7170,38,8088,6617,37,132,100,0,-33,378,0,1.17994
310916,217650,108,117573,70980,108,28,55,0,26473,21051,89,23551,19102,65,59,155,0,-33,47,0,1.18217
428100,246220,109,208033,115117,107,17,56,0,6137,4052,41,5297,3438,40,53,100,0,-1288,0,0,1.18329
252603,155077,102,177227,112591,99,132,84,0,6388,5919,33,6056,5748,32,126,67,0,-697,238,0,1.1844
463444,266452,119,174958,102755,108,85,60,0,36056,23148,99,32357,21002,88,134,106,0,-690,635,0,1.1844
492249,264800,119,261441,154604,112,70,62,0,52255,36034,122,47702,33036,122,478,343,0,-742,2658,5,1.1844
225588,112302,115,269655,164133,112,339,127,0,1933,1626,26,1940,1586,27,173,104,0,-1043,0,0,1.1844
420206,261181,115,163630,103219,106,21,39,0,15579,12598,48,14270,11746,46,138,171,0,238,169,0,1.18552
224385,146213,106,151482,86124,106,47,80,0,2882,3372,26,2413,3062,24,157,70,0,-1084,0,0,1.18552
459335,272415,119,170316,103785,113,66,40,0,25872,18449,80,22663,15892,67,144,147,0,163,1641,3,1.18886
346863,204387,118,274633,156991,114,150,107,0,7808,6062,41,6568,5225,38,216,92,0,602,2327,5,1.1922
299202,229862,91,105379,73771,89,5,62,0,15488,13549,45,13745,11913,43,143,91,0,-204,41,0,1.1922
204038,156174,93,127867,100711,93,4,62,0,1105,1462,14,1240,1370,14,89,60,0,-1054,449,0,1.19443
210375,169803,92,73505,56348,86,-48,59,0,7864,7445,37,7124,6790,34,76,80,0,-1269,0,0,1.19443
160118,136377,92,102958,89891,86,-30,38,0,2464,3202,20,2055,2802,18,93,129,0,-430,0,0,1.19554
114821,67822,97,154612,91544,97,71,71,0,607,506,0,517,406,0,-3,44,0,-82,32,0,1.19554
464176,242701,121,272699,152898,116,12,74,0,69857,38841,121,63981,35392,121,102,144,0,4976,16090,20,1.19666
477086,259170,116,256738,148088,117,-9,99,0,65832,33358,121,58744,29567,121,309,239,0,2222,11055,15,1.19777
379666,232577,110,235700,143986,106,114,86,0,13445,8551,57,11839,7643,55,62,58,0,-678,1778,5,1.19777
175985,129438,97,96709,72139,91,35,110,0,1677,2240,12,1441,1944,12,71,86,0,-198,21,0,1.19889
364711,209009,116,303642,179962,114,55,77,0,41806,25720,116,37243,23013,108,276,204,0,1488,6049,12,1.2
321868,214927,110,160804,108080,103,27,33,0,10284,7037,46,9431,6583,46,137,99,0,-71,9,0,1.20111
294282,204586,106,152210,108455,103,-13,30,0,20109,15431,56,18705,14975,50,217,136,0,-341,80,0,1.20557
148969,118650,85,129447,98478,90,-34,39,0,5679,4649,32,4863,4011,31,132,85,0,1455,5987,13,1.20669
151253,101462,98,101565,69097,93,-3,65,0,2222,1523,27,2094,1477,27,93,68,0,1821,4936,14,1.20891
356682,213742,113,184431,120174,104,16,45,0,17115,12196,62,14608,10152,60,138,148,0,6908,8646,30,1.20891
473662,239155,148,288957,128431,146,-5,44,0,52411,25391,153,47651,23447,143,383,189,0,22708,16619,68,1.21003
235989,149168,106,239409,172237,106,94,78,0,16689,11878,56,14348,10245,53,126,99,0,3975,5066,24,1.21448
363787,238599,111,115822,82743,97,8,55,0,41866,27983,111,38593,24846,111,108,145,0,13169,28336,27,1.21448
389049,244999,103,200443,116351,102,-110,10,0,42892,25993,113,37520,23068,101,235,146,0,6887,17673,23,1.2156
446205,270975,106,308174,177653,110,90,64,0,48722,29137,116,42868,25835,111,348,267,0,5531,16901,22,1.2156
139817,109075,87,146247,119453,85,28,43,0,13104,12315,41,11306,11174,39,77,114,0,-1246,0,0,1.2156
205420,146899,100,70190,51938,89,25,49,0,2066,1928,27,1855,1871,24,1,87,0,-930,0,0,1.21671
492901,272242,122,264579,163928,111,124,74,0,52034,28471,122,47067,25889,122,307,191,0,7703,12677,28,1.21671
466601,270308,118,225763,126802,109,109,63,0,24842,15237,68,22761,14286,66,205,156,0,2748,8099,20,1.21671
361383,256707,99,97362,71504,93,-40,46,0,30559,22067,82,28864,20799,77,44,46,0,3288,14229,17,1.21671
180378,131048,96,117133,88272,89,-47,60,0,4012,3468,32,3748,3006,33,120,63,0,1429,9327,14,1.21671
455432,276479,103,302855,181551,107,51,76,0,25847,15428,82,23851,14122,69,149,112,0,-212,1150,1,1.21783
392964,244920,97,149363,94887,98,69,72,0,9735,6190,48,8226,5289,45,242,133,0,1177,7800,12,1.21783
324906,209684,111,500713,342575,111,307,175,0,5168,3757,37,4194,3313,34,194,93,0,2196,2262,8,1.21783
196002,158455,96,80226,60725,89,20,48,0,8126,8585,32,7308,7899,31,-43,71,0,-236,16,0,1.21894
360800,224928,113,157211,100494,109,-79,48,0,31749,21740,90,29118,19756,79,128,101,0,1018,5833,10,1.21894
305260,183866,112,121584,74493,105,72,64,0,4586,3354,36,4839,3653,35,5,78,0,853,4396,11,1.22006
249741,192151,102,93495,68285,101,-36,68,0,6725,7249,31,6172,6552,30,25,68,0,-63,58,0,1.22117
497537,251215,125,293648,157711,125,22,83,0,52602,32080,125,48131,29936,125,170,128,0,466,2247,6,1.22117
182496,124907,101,92769,64160,93,61,46,0,5392,4685,32,5107,4731,29,93,125,0,69,932,0,1.22228
259735,189819,105,164834,95499,105,83,79,0,25021,19553,76,23081,17877,62,58,69,0,-624,0,0,1.22228
258579,137798,142,166568,81636,141,173,75,0,8511,3192,72,7149,2622,72,82,85,0,8714,9613,33,1.2234
251448,145010,110,120896,74422,99,57,78,0,14912,12116,47,12827,10298,43,2215,1950,29,-7,498,0,1.2234
281821,195866,106,69984,45097,105,-109,35,0,1972,3312,14,1771,3100,12,90,96,0,409,210,0,1.2234
275299,180604,105,139097,92473,99,-61,36,0,2100,1873,23,1894,1757,22,185,132,0,-81,42,0,1.22451
289218,181546,109,93024,56645,109,99,76,0,13503,12080,52,12033,11551,45,82,65,0,3120,1247,13,1.22674
345690,234418,99,94377,65547,94,31,47,0,12929,11969,39,10925,10368,39,219,203,0,-696,0,0,1.22674
439059,220040,126,249464,131743,119,11,63,0,24698,16174,89,22099,14424,84,310,145,0,-114,704,0,1.22897
473503,232340,126,286839,163028,117,54,76,0,53446,31218,126,47712,27276,126,434,320,0,305,2866,6,1.23008
178619,141913,95,60697,47313,84,63,42,0,2967,4549,19,2652,4044,20,51,72,0,-155,1,0,1.23008
415971,247606,113,160722,81452,108,54,54,0,16499,16716,61,15235,15385,62,261,128,0,-901,0,0,1.2312
431486,251130,110,192816,122012,104,145,89,0,4659,3368,34,4038,3016,31,194,117,0,-608,0,0,1.2312
269810,134967,120,328596,169751,118,53,71,0,8705,4936,47,8240,4787,46,186,167,0,1644,8798,12,1.2312
462316,221998,127,275396,144784,120,59,68,0,42262,27003,127,38312,24703,113,165,143,0,-432,2140,4,1.23231
342485,208669,113,178380,110701,113,12,42,0,16198,12860,56,14232,12308,51,182,130,0,694,398,0,1.23231
483980,239337,138,327398,185853,132,108,77,0,33710,23413,108,29904,20661,94,299,186,0,2541,8931,16,1.23454
508771,264170,124,353701,179213,124,102,94,0,61461,35706,125,53986,31781,125,402,291,0,-67,2981,6,1.23454
219007,119364,108,63270,34691,99,-16,60,0,3473,3032,28,3107,2544,29,117,83,0,-226,16,0,1.23565
434871,252512,118,206987,116199,118,146,88,0,29438,20302,95,25809,17669,80,104,123,0,244,776,0,1.23677
287356,210625,105,132407,93849,97,86,77,0,7326,6512,35,6852,6302,33,-32,46,0,-64,43,0,1.24011
169567,89946,106,111636,54966,109,61,61,0,6432,4833,46,5905,4527,43,-5,29,0,2090,5615,16,1.24345
350801,235153,106,517865,328710,112,408,275,0,9829,6929,44,9152,6813,42,187,130,0,69,237,0,1.24568
171149,122796,98,67506,44997,90,33,62,0,2655,3281,21,2333,3008,20,33,84,0,127,479,0,1.2468
188324,132531,97,139292,100062,97,66,49,0,2123,2192,18,2000,1988,16,14,80,0,-282,0,0,1.2468
140686,82361,101,120004,76342,101,40,65,0,5492,4756,32,5146,4715,30,-24,49,0,182,932,0,1.25014
217856,172814,98,66807,49986,89,-26,23,0,6927,7730,30,6153,7092,29,-39,61,0,-45,74,0,1.25125
403096,247507,104,178438,109592,102,112,95,0,18111,11256,58,16431,10195,55,159,205,0,-607,689,0,1.25125
416754,246305,116,183159,104373,106,69,70,0,30607,20004,104,29228,18914,90,86,74,0,-123,1905,4,1.25125
382881,220496,117,224997,132146,108,51,53,0,40225,25119,117,35262,21941,107,314,263,0,417,4234,8,1.25125
341074,216073,100,134273,91587,94,48,76,0,12521,9643,44,10738,8309,41,96,73,0,-1328,0,0,1.25237
421911,238215,116,194550,119422,104,98,109,0,30443,19408,90,27606,17607,69,70,177,0,-511,2252,5,1.25237
432052,271209,111,209495,142880,103,114,56,0,26365,18286,65,24280,16797,60,13,86,0,-1120,2716,5,1.25237
523915,236892,123,340800,158073,119,36,50,0,53856,28168,132,47748,24775,132,189,143,0,-616,6006,10,1.25237
412256,227160,119,214997,116851,119,23,46,0,35563,21699,119,31899,20049,107,171,108,0,23947,20347,48,1.25237
421228,225768,116,354941,204360,118,124,76,0,53209,39230,118,48593,35717,118,326,211,0,-613,1365,2,1.25348
342972,197076,102,296056,168055,110,90,94,0,37600,25668,96,34857,23523,94,232,232,0,-2138,491,0,1.25348
341647,232890,110,123163,80984,104,13,73,0,13013,11211,43,11187,9846,39,139,194,0,-133,42,0,1.25571
165112,100346,101,94364,58685,101,7,40,0,947,641,0,950,680,0,63,61,0,2703,1006,2,1.25571
316664,218072,107,126575,90098,101,-89,31,0,24762,22164,70,22362,20287,57,47,49,0,-350,184,0,1.25571
172253,103180,106,210257,129224,104,-33,29,0,1256,1136,9,1064,892,0,120,83,0,-706,908,0,1.25682
212736,115090,111,160084,89942,107,-66,33,0,5441,4053,42,5315,4262,34,131,75,0,-1115,1044,1,1.25682
230407,179272,99,52054,37056,89,4,64,0,1629,968,0,1458,902,0,72,112,0,-437,0,0,1.25794
181582,85067,120,195306,82870,120,53,59,0,12788,8690,57,11348,7587,55,27,90,0,-517,0,0,1.25794
153581,99491,98,107879,72499,96,6,54,0,2659,3794,18,2426,3340,18,6,76,0,-225,272,0,1.25905
370469,236613,102,148597,99692,102,17,63,0,14922,13255,45,12955,11387,45,99,87,0,-363,163,0,1.26017
248109,138692,110,185002,104421,110,70,104,0,5018,3430,34,4555,3147,31,52,85,0,-193,149,0,1.26128
373848,228506,107,153230,76184,116,39,66,0,14997,13518,51,13256,11849,47,209,148,0,739,386,0,1.2624
500975,248637,125,309861,179380,118,-3,65,0,11076,6635,52,9761,6080,49,291,247,0,-252,316,0,1.2624
482400,269660,121,212757,119757,118,76,61,0,38181,24554,111,33440,21125,103,306,210,0,748,4209,8,1.26351
400727,269754,113,107611,75345,101,-30,48,0,18663,14420,51,17532,13860,48,99,56,0,-253,1179,1,1.26351
435717,259954,119,181043,104850,119,108,73,0,22616,13337,79,20084,12009,62,311,206,0,2499,938,0,1.26351
211788,130198,104,149178,95722,106,38,81,0,1259,864,0,1072,663,0,73,49,0,508,2639,7,1.26685
389743,224325,118,266429,164532,114,75,111,0,13352,9797,49,11614,8610,46,80,134,0,2685,9946,15,1.26797
146937,96438,99,97418,57331,93,46,85,0,5099,4033,36,4886,4068,35,-68,46,0,-46,512,0,1.2702
172923,125097,97,98495,72131,92,-39,33,0,3201,2761,27,3074,2667,27,93,112,0,83,1144,1,1.2702
243510,181140,101,384036,292096,100,215,204,0,10637,9203,39,9681,8849,37,33,67,0,-476,193,0,1.2702
403685,241536,115,214837,133642,107,49,95,0,25554,21227,67,23597,20194,60,222,113,0,-54,1130,1,1.27131
166698,136528,94,196455,140141,94,60,68,0,5845,5361,32,4810,4669,29,108,86,0,-9,23,0,1.27242
375880,217727,103,309444,185538,106,81,77,0,35111,20100,108,32531,18275,106,242,155,0,2788,10562,17,1.27242
201377,177773,84,95922,70470,85,-31,36,0,1789,1890,22,1548,1827,19,132,85,0,-1229,0,0,1.27354
234236,144101,107,163264,96691,107,83,74,0,7178,4759,44,6435,4376,42,97,70,0,1247,3224,13,1.27799
244892,194038,100,66219,52824,87,17,48,0,11808,8979,47,10881,8500,45,119,94,0,-107,23,0,1.27799
400035,239449,115,248413,158171,115,161,150,0,79200,48088,115,73143,44420,115,349,221,0,22440,29163,34,1.28134
351785,247614,100,179461,136000,95,75,71,0,23837,18135,65,21228,16330,58,-25,167,0,-968,0,0,1.28134
361291,198137,115,233109,113423,118,117,92,0,5716,2851,57,4876,2590,54,168,90,0,410,2356,15,1.28134
416759,277267,99,182843,112718,100,96,103,0,17466,10550,59,16111,9720,57,110,156,0,2367,4514,23,1.28134
242400,179151,98,179120,127443,99,25,91,0,10678,7738,47,10287,7510,46,9,69,0,2954,7778,18,1.28245
273364,134806,116,283370,148642,109,80,89,0,8237,4065,58,7510,3810,57,48,62,0,12092,11588,38,1.28245
423380,247967,116,169105,105880,109,0,44,0,23107,13590,69,20684,12666,64,82,58,0,4406,8803,23,1.28579
135963,101748,88,109201,78720,88,100,78,0,4396,5500,26,4003,4963,27,57,77,0,716,3982,9,1.28802
424651,268934,114,162823,103386,114,89,63,0,33021,20329,114,29643,18311,105,68,83,0,5861,15301,21,1.29025
466475,255296,108,304165,174216,117,51,74,0,47049,27931,122,41383,24011,116,162,128,0,5386,17673,21,1.29025
334456,215208,97,163021,94689,109,33,67,0,6639,4325,41,5416,3743,40,115,128,0,-1643,1306,8,1.29025
133445,104587,66,133334,98531,86,39,50,0,2302,1929,28,2016,1747,26,-12,35,0,-1614,0,0,1.29136
348066,193762,121,113839,49782,115,39,96,0,2692,1982,30,2368,1570,26,10,53,0,8404,14759,34,1.29136
240751,120795,112,184244,109869,107,138,117,0,1063,589,0,1032,607,0,108,134,0,69,89,0,1.29471
264638,208796,102,85630,63294,91,59,72,0,9053,7208,39,7734,6554,36,34,88,0,18,49,0,1.29582
191842,164151,92,62449,47842,85,66,104,0,9877,9373,36,8807,8023,37,107,113,0,18,102,0,1.29582
238324,190672,97,73365,55683,90,-23,59,0,7020,6429,33,6412,5720,33,2,60,0,117,68,0,1.29582
391417,185401,131,274584,132920,135,71,100,0,37407,15708,115,33563,14053,106,26,69,0,7331,16703,28,1.29916
178371,151422,94,56605,45943,84,41,61,0,1092,1104,11,976,959,0,-27,43,0,-227,0,0,1.30028
241006,191927,99,66636,51526,88,-82,37,0,4314,3644,33,4203,3499,33,88,49,0,-185,65,0,1.30028
145781,120443,93,168442,141457,90,87,56,0,109,248,0,108,160,0,73,73,0,-109,0,0,1.30139
388502,203390,123,281237,157813,123,-10,70,0,18534,9756,71,16170,8570,67,128,126,0,53,69,0,1.30251
217939,131482,107,205447,125868,106,188,111,0,14119,10161,47,13211,9697,45,193,104,0,1046,3935,10,1.30585
350137,198959,113,230357,144067,112,102,88,0,14229,8228,59,12948,7509,55,21,109,0,2252,4029,20,1.31142
421560,258618,116,173462,116309,105,-28,55,0,37117,21763,116,33098,19388,105,38,98,0,26947,33254,36,1.31253
469101,253834,123,454926,237487,123,78,106,0,114051,54410,123,104376,50023,123,418,271,0,62769,79078,57,1.31253
400714,257620,113,187273,107154,113,4,55,0,30822,17014,113,28609,15871,107,91,142,0,11403,10488,79,1.31253
504619,248395,128,274302,140215,116,204,119,0,42977,20842,127,38551,18687,119,371,264,0,28916,25305,46,1.31253
403912,223311,113,326216,195583,110,12,74,0,41508,23942,120,39370,22723,120,313,211,0,7626,13489,27,1.31365
305607,184836,97,191116,121320,97,20,66,0,36781,22357,101,33423,19513,94,139,181,0,12128,21328,29,1.31365
386190,241392,103,248339,141896,104,-25,63,0,59699,35426,113,54709,32094,113,137,132,0,20658,23328,35,1.31365
430981,283017,99,166961,112072,97,-36,63,0,67862,56714,113,61886,51774,113,341,247,0,9771,14901,29,1.31365
315985,205098,100,148123,98172,100,-21,48,0,15451,8997,63,14598,8622,56,185,145,0,2483,4350,19,1.31365
209569,133433,97,210689,142837,98,159,103,0,-277,0,0,-302,10,0,43,70,0,3167,7185,23,1.31365
439915,275892,108,137559,92009,98,74,67,0,25263,15712,74,23285,14126,67,-39,84,0,19233,24792,34,1.31365
276968,196214,96,99881,71030,90,56,49,0,10951,9704,41,9559,8693,38,-3,53,0,-1655,0,0,1.31476
355645,219258,107,154393,101798,98,61,67,0,23686,14108,69,22120,13196,65,135,70,0,8391,14129,27,1.31476
354823,182100,117,276263,135743,118,150,85,0,21799,11218,72,19444,10402,71,-91,50,0,9738,12857,33,1.31476
380581,214523,115,166655,105056,104,9,44,0,21498,13111,67,19216,11622,66,102,121,0,4140,6333,25,1.31588
221975,143080,105,139187,96639,94,50,53,0,5852,4286,43,5528,3877,44,32,62,0,8315,15948,26,1.31588
368317,231445,112,138807,96732,101,142,113,0,21853,14159,64,19713,12401,60,200,137,0,3575,8266,21,1.31588
462363,273354,118,179289,109647,112,83,49,0,33338,20382,109,30419,18212,86,121,117,0,3070,6430,19,1.31811
159119,107130,94,225996,156481,100,159,150,0,14303,10405,53,13247,9828,50,30,80,0,461,2105,6,1.31811
128924,75364,99,127910,74937,99,50,70,0,3167,2438,31,2993,2424,29,82,120,0,-44,82,0,1.31922
245127,103464,115,343022,174329,118,161,68,0,2163,896,0,2090,872,0,78,95,0,18706,26198,36,1.31922
179302,130214,98,73312,54839,92,-4,36,0,885,1080,7,851,875,0,-40,33,0,-76,13,0,1.32479
358476,224290,112,168052,106878,109,60,84,0,33970,28374,112,31148,25517,107,137,104,0,109,255,0,1.32591
245709,160071,106,184182,119792,105,36,91,0,4432,5299,26,4210,5112,25,80,67,0,-229,21,0,1.32702
421301,242528,118,224874,128228,118,66,94,0,17685,12872,58,16134,11930,51,110,152,0,990,343,0,1.33036
272257,196508,99,174618,116013,104,39,74,0,2587,3118,20,2201,2876,21,-80,53,0,-655,0,0,1.33148
211491,148388,101,88586,54544,101,152,108,0,7526,6814,34,6786,6324,31,132,92,0,1181,617,0,1.33148
323421,162559,104,336260,169270,108,110,115,0,21288,15659,73,20322,15163,70,145,112,0,-1385,996,0,1.33148
381250,239709,105,154847,104735,99,31,65,0,8045,7234,36,6995,6627,34,92,161,0,-1338,0,0,1.33259
490064,242735,116,223715,115973,126,-18,47,0,31934,19826,80,28599,17192,81,310,178,0,-1317,0,0,1.33259
